,GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,RESIDENCEAREATYPE,Display Value,Numeric,Low,High,Comments
930,FINPROTECTION_CATA_TOT_10_POP,FPGEO2003,PUBLISHED,2003,EUR,GEO,TOTL,14.65,14.65,,,
931,FINPROTECTION_CATA_TOT_10_POP,FPGEO2003,PUBLISHED,2003,EUR,GEO,RUR,14.1,14.1,,,
932,FINPROTECTION_CATA_TOT_10_POP,FPGEO2003,PUBLISHED,2003,EUR,GEO,URB,15.23,15.23,,,
933,FINPROTECTION_CATA_TOT_10_POP,FPGEO2005,PUBLISHED,2005,EUR,GEO,TOTL,17.39,17.39,,,
934,FINPROTECTION_CATA_TOT_10_POP,FPGEO2005,PUBLISHED,2005,EUR,GEO,RUR,16.66,16.66,,,
935,FINPROTECTION_CATA_TOT_10_POP,FPGEO2010,PUBLISHED,2010,EUR,GEO,RUR,27.91,27.91,,,
936,FINPROTECTION_CATA_TOT_10_POP,FPGEO2010,PUBLISHED,2010,EUR,GEO,URB,29.06,29.06,,,
937,FINPROTECTION_CATA_TOT_10_POP,FPGEO2012,PUBLISHED,2012,EUR,GEO,TOTL,27.66,27.66,,,
938,FINPROTECTION_CATA_TOT_10_POP,FPGEO2012,PUBLISHED,2012,EUR,GEO,RUR,29.42,29.42,,,
939,FINPROTECTION_CATA_TOT_10_POP,FPGEO2012,PUBLISHED,2012,EUR,GEO,URB,25.75,25.75,,,
940,FINPROTECTION_CATA_TOT_10_POP,FPGHA1991,PUBLISHED,1991,AFR,GHA,TOTL,4.73,4.73,,,
941,FINPROTECTION_CATA_TOT_10_POP,FPGHA1991,PUBLISHED,1991,AFR,GHA,RUR,5.04,5.04,,,
942,FINPROTECTION_CATA_TOT_10_POP,FPGMB2003,PUBLISHED,2003,AFR,GMB,RUR,0.11,0.11,,,
943,FINPROTECTION_CATA_TOT_10_POP,FPGMB2003,PUBLISHED,2003,AFR,GMB,URB,1.02,1.02,,,
944,FINPROTECTION_CATA_TOT_10_POP,FPGNB2002,PUBLISHED,2002,AFR,GNB,TOTL,5.49,5.49,,,
945,FINPROTECTION_CATA_TOT_10_POP,FPGRC2016,PUBLISHED,2016,EUR,GRC,RUR,18.84,18.84,,,
946,FINPROTECTION_CATA_TOT_10_POP,FPGRC2016,PUBLISHED,2016,EUR,GRC,URB,16.18,16.18,,,
947,FINPROTECTION_CATA_TOT_10_POP,FPGTM2011,PUBLISHED,2011,AMR,GTM,TOTL,9.36,9.36,,,
948,FINPROTECTION_CATA_TOT_10_POP,FPGTM2011,PUBLISHED,2011,AMR,GTM,RUR,8.5,8.5,,,
949,FINPROTECTION_CATA_TOT_10_POP,FPGTM2011,PUBLISHED,2011,AMR,GTM,URB,10.28,10.28,,,
950,FINPROTECTION_CATA_TOT_10_POP,FPGUY1993,PUBLISHED,1993,AMR,GUY,TOTL,2.74,2.74,,,
951,FINPROTECTION_CATA_TOT_10_POP,FPHND2004,PUBLISHED,2004,AMR,HND,RUR,0.92,0.92,,,
952,FINPROTECTION_CATA_TOT_10_POP,FPHND2004,PUBLISHED,2004,AMR,HND,URB,1.37,1.37,,,
953,FINPROTECTION_CATA_TOT_10_POP,FPHRV2004,PUBLISHED,2004,EUR,HRV,TOTL,2.39,2.39,,,
954,FINPROTECTION_CATA_TOT_10_POP,FPHRV2004,PUBLISHED,2004,EUR,HRV,RUR,1.47,1.47,,,
955,FINPROTECTION_CATA_TOT_10_POP,FPHRV2004,PUBLISHED,2004,EUR,HRV,URB,3.21,3.21,,,
956,FINPROTECTION_CATA_TOT_10_POP,FPHRV2009,PUBLISHED,2009,EUR,HRV,TOTL,2.46,2.46,,,
957,FINPROTECTION_CATA_TOT_10_POP,FPHRV2009,PUBLISHED,2009,EUR,HRV,RUR,1.75,1.75,,,
958,FINPROTECTION_CATA_TOT_10_POP,FPHUN1998,PUBLISHED,1998,EUR,HUN,TOTL,6.03,6.03,,,
959,FINPROTECTION_CATA_TOT_10_POP,FPHUN2003,PUBLISHED,2003,EUR,HUN,RUR,11.06,11.06,,,
960,FINPROTECTION_CATA_TOT_10_POP,FPHUN2003,PUBLISHED,2003,EUR,HUN,URB,13.1,13.1,,,
961,FINPROTECTION_CATA_TOT_10_POP,FPHUN2005,PUBLISHED,2005,EUR,HUN,TOTL,10.62,10.62,,,
962,FINPROTECTION_CATA_TOT_10_POP,FPHUN2005,PUBLISHED,2005,EUR,HUN,RUR,10.18,10.18,,,
963,FINPROTECTION_CATA_TOT_10_POP,FPHUN2005,PUBLISHED,2005,EUR,HUN,URB,10.85,10.85,,,
964,FINPROTECTION_CATA_TOT_10_POP,FPHUN2007,PUBLISHED,2007,EUR,HUN,TOTL,11.54,11.54,,,
965,FINPROTECTION_CATA_TOT_10_POP,FPIDN2002,PUBLISHED,2002,SEAR,IDN,URB,2.78,2.78,,,
966,FINPROTECTION_CATA_TOT_10_POP,FPIDN2006,PUBLISHED,2006,SEAR,IDN,URB,2.26,2.26,,,
967,FINPROTECTION_CATA_TOT_10_POP,FPIDN2009,PUBLISHED,2009,SEAR,IDN,TOTL,3.5,3.5,,,
968,FINPROTECTION_CATA_TOT_10_POP,FPIDN2009,PUBLISHED,2009,SEAR,IDN,RUR,2.92,2.92,,,
969,FINPROTECTION_CATA_TOT_10_POP,FPIDN2009,PUBLISHED,2009,SEAR,IDN,URB,4.1,4.1,,,
970,FINPROTECTION_CATA_TOT_10_POP,FPIDN2011,PUBLISHED,2011,SEAR,IDN,TOTL,3.87,3.87,,,
971,FINPROTECTION_CATA_TOT_10_POP,FPIDN2011,PUBLISHED,2011,SEAR,IDN,RUR,3.13,3.13,,,
972,FINPROTECTION_CATA_TOT_10_POP,FPIDN2011,PUBLISHED,2011,SEAR,IDN,URB,4.62,4.62,,,
973,FINPROTECTION_CATA_TOT_10_POP,FPIDN2013,PUBLISHED,2013,SEAR,IDN,TOTL,3.74,3.74,,,
974,FINPROTECTION_CATA_TOT_10_POP,FPIDN2018,PUBLISHED,2018,SEAR,IDN,URB,2.82,2.82,,,
975,FINPROTECTION_CATA_TOT_10_POP,FPIND2003,PUBLISHED,2003,SEAR,IND,TOTL,15.41,15.41,,,
976,FINPROTECTION_CATA_TOT_10_POP,FPIND2007,PUBLISHED,2007,SEAR,IND,TOTL,12.98,12.98,,,
977,FINPROTECTION_CATA_TOT_10_POP,FPIRL1999,PUBLISHED,1999,EUR,IRL,URB,5.75,5.75,,,
978,FINPROTECTION_CATA_TOT_10_POP,FPIRL2010,PUBLISHED,2010,EUR,IRL,TOTL,6.4,6.4,,,
979,FINPROTECTION_CATA_TOT_10_POP,FPIRL2010,PUBLISHED,2010,EUR,IRL,RUR,6.61,6.61,,,
980,FINPROTECTION_CATA_TOT_10_POP,FPIRL2010,PUBLISHED,2010,EUR,IRL,URB,6.03,6.03,,,
981,FINPROTECTION_CATA_TOT_10_POP,FPIRN2006,PUBLISHED,2006,EMR,IRN,TOTL,11.47,11.47,,,
982,FINPROTECTION_CATA_TOT_10_POP,FPIRN2011,PUBLISHED,2011,EMR,IRN,TOTL,14.12,14.12,,,
983,FINPROTECTION_CATA_TOT_10_POP,FPIRQ2006,PUBLISHED,2006,EMR,IRQ,RUR,3.33,3.33,,,
984,FINPROTECTION_CATA_TOT_10_POP,FPIRQ2006,PUBLISHED,2006,EMR,IRQ,URB,3.28,3.28,,,
985,FINPROTECTION_CATA_TOT_10_POP,FPISR1999,PUBLISHED,1999,EUR,ISR,TOTL,7.47,7.47,,,
986,FINPROTECTION_CATA_TOT_10_POP,FPISR2012,PUBLISHED,2012,EUR,ISR,TOTL,6.72,6.72,,,
987,FINPROTECTION_CATA_TOT_10_POP,FPJAM1992,PUBLISHED,1992,AMR,JAM,RUR,9.42,9.42,,,
988,FINPROTECTION_CATA_TOT_10_POP,FPJAM1992,PUBLISHED,1992,AMR,JAM,URB,10.09,10.09,,,
989,FINPROTECTION_CATA_TOT_10_POP,FPJAM1994,PUBLISHED,1994,AMR,JAM,TOTL,8.81,8.81,,,
990,FINPROTECTION_CATA_TOT_10_POP,FPJAM1994,PUBLISHED,1994,AMR,JAM,RUR,8.03,8.03,,,
991,FINPROTECTION_CATA_TOT_10_POP,FPJAM1994,PUBLISHED,1994,AMR,JAM,URB,9.56,9.56,,,
992,FINPROTECTION_CATA_TOT_10_POP,FPJAM1996,PUBLISHED,1996,AMR,JAM,TOTL,5.81,5.81,,,
993,FINPROTECTION_CATA_TOT_10_POP,FPJAM1996,PUBLISHED,1996,AMR,JAM,RUR,5.26,5.26,,,
994,FINPROTECTION_CATA_TOT_10_POP,FPJOR2002,PUBLISHED,2002,EMR,JOR,RUR,0.47,0.47,,,
995,FINPROTECTION_CATA_TOT_10_POP,FPJOR2002,PUBLISHED,2002,EMR,JOR,URB,1.77,1.77,,,
996,FINPROTECTION_CATA_TOT_10_POP,FPJPN2009,PUBLISHED,2009,WPR,JPN,TOTL,4.41,4.41,,,
997,FINPROTECTION_CATA_TOT_10_POP,FPJPN2012,PUBLISHED,2012,WPR,JPN,TOTL,4.17,4.17,,,
998,FINPROTECTION_CATA_TOT_10_POP,FPJPN2014,PUBLISHED,2014,WPR,JPN,TOTL,4.62,4.62,,,
999,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2001,PUBLISHED,2001,EUR,KAZ,TOTL,2.19,2.19,,,
1000,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2001,PUBLISHED,2001,EUR,KAZ,RUR,1.51,1.51,,,
1001,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2001,PUBLISHED,2001,EUR,KAZ,URB,2.71,2.71,,,
1002,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2003,PUBLISHED,2003,EUR,KAZ,TOTL,2.28,2.28,,,
1003,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2003,PUBLISHED,2003,EUR,KAZ,RUR,1.38,1.38,,,
1004,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2003,PUBLISHED,2003,EUR,KAZ,URB,2.96,2.96,,,
1005,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2005,PUBLISHED,2005,EUR,KAZ,TOTL,1.76,1.76,,,
1006,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2008,PUBLISHED,2008,EUR,KAZ,URB,5.31,5.31,,,
1007,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2010,PUBLISHED,2010,EUR,KAZ,TOTL,3.37,3.37,,,
1008,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2010,PUBLISHED,2010,EUR,KAZ,RUR,2.02,2.02,,,
1009,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2010,PUBLISHED,2010,EUR,KAZ,URB,4.49,4.49,,,
1010,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2012,PUBLISHED,2012,EUR,KAZ,TOTL,1.95,1.95,,,
1011,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2012,PUBLISHED,2012,EUR,KAZ,RUR,2.75,2.75,,,
1012,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2012,PUBLISHED,2012,EUR,KAZ,URB,0.98,0.98,,,
1013,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2014,PUBLISHED,2014,EUR,KAZ,TOTL,1.93,1.93,,,
1014,FINPROTECTION_CATA_TOT_10_POP,FPKEN2005,PUBLISHED,2005,AFR,KEN,URB,5.61,5.61,,,
1015,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2005,PUBLISHED,2005,EUR,KGZ,TOTL,4.61,4.61,,,
1016,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2005,PUBLISHED,2005,EUR,KGZ,RUR,5.94,5.94,,,
1017,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2005,PUBLISHED,2005,EUR,KGZ,URB,2.92,2.92,,,
1018,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2007,PUBLISHED,2007,EUR,KGZ,TOTL,2.64,2.64,,,
1019,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2007,PUBLISHED,2007,EUR,KGZ,RUR,2.86,2.86,,,
1020,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2007,PUBLISHED,2007,EUR,KGZ,URB,2.24,2.24,,,
1021,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2009,PUBLISHED,2009,EUR,KGZ,TOTL,3.97,3.97,,,
1022,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2012,PUBLISHED,2012,EUR,KGZ,URB,2.19,2.19,,,
1023,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2014,PUBLISHED,2014,EUR,KGZ,TOTL,2.84,2.84,,,
1024,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2014,PUBLISHED,2014,EUR,KGZ,RUR,2.46,2.46,,,
1025,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2014,PUBLISHED,2014,EUR,KGZ,URB,3.05,3.05,,,
1026,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2016,PUBLISHED,2016,EUR,KGZ,TOTL,3.47,3.47,,,
1027,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2016,PUBLISHED,2016,EUR,KGZ,RUR,3.88,3.88,,,
1028,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2016,PUBLISHED,2016,EUR,KGZ,URB,2.73,2.73,,,
1029,FINPROTECTION_CATA_TOT_10_POP,FPKHM2014,PUBLISHED,2014,WPR,KHM,TOTL,15.27,15.27,,,
1030,FINPROTECTION_CATA_TOT_10_POP,FPKOR1996,PUBLISHED,1996,WPR,KOR,URB,15.63,15.63,,,
1031,FINPROTECTION_CATA_TOT_10_POP,FPKOR1998,PUBLISHED,1998,WPR,KOR,URB,15.49,15.49,,,
1032,FINPROTECTION_CATA_TOT_10_POP,FPKOR2004,PUBLISHED,2004,WPR,KOR,RUR,15.1,15.1,,,
1033,FINPROTECTION_CATA_TOT_10_POP,FPKOR2004,PUBLISHED,2004,WPR,KOR,URB,14.7,14.7,,,
1034,FINPROTECTION_CATA_TOT_10_POP,FPKOR2006,PUBLISHED,2006,WPR,KOR,TOTL,17.62,17.62,,,
1035,FINPROTECTION_CATA_TOT_10_POP,FPKOR2006,PUBLISHED,2006,WPR,KOR,RUR,19.32,19.32,,,
1036,FINPROTECTION_CATA_TOT_10_POP,FPKOR2006,PUBLISHED,2006,WPR,KOR,URB,17.31,17.31,,,
1037,FINPROTECTION_CATA_TOT_10_POP,FPKOR2008,PUBLISHED,2008,WPR,KOR,TOTL,17.86,17.86,,,
1038,FINPROTECTION_CATA_TOT_10_POP,FPKOR2013,PUBLISHED,2013,WPR,KOR,RUR,21.6,21.6,,,
1039,FINPROTECTION_CATA_TOT_10_POP,FPKOR2013,PUBLISHED,2013,WPR,KOR,URB,20.94,20.94,,,
1040,FINPROTECTION_CATA_TOT_10_POP,FPKOR2015,PUBLISHED,2015,WPR,KOR,TOTL,21.78,21.78,,,
1041,FINPROTECTION_CATA_TOT_10_POP,FPKOR2015,PUBLISHED,2015,WPR,KOR,RUR,23.57,23.57,,,
1042,FINPROTECTION_CATA_TOT_10_POP,FPKOR2015,PUBLISHED,2015,WPR,KOR,URB,21.47,21.47,,,
1043,FINPROTECTION_CATA_TOT_10_POP,FPLAO2007,PUBLISHED,2007,WPR,LAO,TOTL,2.98,2.98,,,
1044,FINPROTECTION_CATA_TOT_10_POP,FPLKA2012,PUBLISHED,2012,SEAR,LKA,RUR,5.35,5.35,,,
1045,FINPROTECTION_CATA_TOT_10_POP,FPLKA2012,PUBLISHED,2012,SEAR,LKA,URB,5.27,5.27,,,
1046,FINPROTECTION_CATA_TOT_10_POP,FPLSO2002,PUBLISHED,2002,AFR,LSO,TOTL,1.8,1.8,,,
1047,FINPROTECTION_CATA_TOT_10_POP,FPLSO2002,PUBLISHED,2002,AFR,LSO,RUR,1.8,1.8,,,
1048,FINPROTECTION_CATA_TOT_10_POP,FPLSO2002,PUBLISHED,2002,AFR,LSO,URB,1.8,1.8,,,
1049,FINPROTECTION_CATA_TOT_10_POP,FPLTU1998,PUBLISHED,1998,EUR,LTU,TOTL,7.42,7.42,,,
1050,FINPROTECTION_CATA_TOT_10_POP,FPLTU1998,PUBLISHED,1998,EUR,LTU,RUR,6.5,6.5,,,
1051,FINPROTECTION_CATA_TOT_10_POP,FPLTU2003,PUBLISHED,2003,EUR,LTU,RUR,9.08,9.08,,,
1052,FINPROTECTION_CATA_TOT_10_POP,FPLTU2003,PUBLISHED,2003,EUR,LTU,URB,12.71,12.71,,,
1053,FINPROTECTION_CATA_TOT_10_POP,FPLTU2008,PUBLISHED,2008,EUR,LTU,TOTL,12.85,12.85,,,
1054,FINPROTECTION_CATA_TOT_10_POP,FPLTU2008,PUBLISHED,2008,EUR,LTU,RUR,11.0,11.0,,,
1055,FINPROTECTION_CATA_TOT_10_POP,FPLTU2008,PUBLISHED,2008,EUR,LTU,URB,13.77,13.77,,,
1056,FINPROTECTION_CATA_TOT_10_POP,FPLUX1998,PUBLISHED,1998,EUR,LUX,TOTL,1.16,1.16,,,
1057,FINPROTECTION_CATA_TOT_10_POP,FPLVA2002,PUBLISHED,2002,EUR,LVA,URB,9.63,9.63,,,
1058,FINPROTECTION_CATA_TOT_10_POP,FPLVA2004,PUBLISHED,2004,EUR,LVA,TOTL,12.08,12.08,,,
1059,FINPROTECTION_CATA_TOT_10_POP,FPLVA2004,PUBLISHED,2004,EUR,LVA,RUR,10.0,10.0,,,
1060,FINPROTECTION_CATA_TOT_10_POP,FPLVA2004,PUBLISHED,2004,EUR,LVA,URB,13.07,13.07,,,
1061,FINPROTECTION_CATA_TOT_10_POP,FPLVA2007,PUBLISHED,2007,EUR,LVA,TOTL,15.37,15.37,,,
1062,FINPROTECTION_CATA_TOT_10_POP,FPLVA2007,PUBLISHED,2007,EUR,LVA,RUR,15.11,15.11,,,
1063,FINPROTECTION_CATA_TOT_10_POP,FPLVA2007,PUBLISHED,2007,EUR,LVA,URB,15.93,15.93,,,
1064,FINPROTECTION_CATA_TOT_10_POP,FPLVA2009,PUBLISHED,2009,EUR,LVA,TOTL,15.46,15.46,,,
1065,FINPROTECTION_CATA_TOT_10_POP,FPMAR2006,PUBLISHED,2006,EMR,MAR,URB,25.29,25.29,,,
1066,FINPROTECTION_CATA_TOT_10_POP,FPMDA2000,PUBLISHED,2000,EUR,MDA,TOTL,6.89,6.89,,,
1067,FINPROTECTION_CATA_TOT_10_POP,FPMDA2000,PUBLISHED,2000,EUR,MDA,RUR,5.66,5.66,,,
1068,FINPROTECTION_CATA_TOT_10_POP,FPMDA2000,PUBLISHED,2000,EUR,MDA,URB,8.92,8.92,,,
1069,FINPROTECTION_CATA_TOT_10_POP,FPMDA2002,PUBLISHED,2002,EUR,MDA,TOTL,9.58,9.58,,,
1070,FINPROTECTION_CATA_TOT_10_POP,FPMDA2002,PUBLISHED,2002,EUR,MDA,RUR,9.18,9.18,,,
1071,FINPROTECTION_CATA_TOT_10_POP,FPMDA2007,PUBLISHED,2007,EUR,MDA,URB,15.64,15.64,,,
1072,FINPROTECTION_CATA_TOT_10_POP,FPMDA2009,PUBLISHED,2009,EUR,MDA,TOTL,16.53,16.53,,,
1073,FINPROTECTION_CATA_TOT_10_POP,FPMDA2009,PUBLISHED,2009,EUR,MDA,RUR,16.19,16.19,,,
1074,FINPROTECTION_CATA_TOT_10_POP,FPMDA2009,PUBLISHED,2009,EUR,MDA,URB,17.0,17.0,,,
1075,FINPROTECTION_CATA_TOT_10_POP,FPMDA2011,PUBLISHED,2011,EUR,MDA,TOTL,15.63,15.63,,,
1076,FINPROTECTION_CATA_TOT_10_POP,FPMDA2011,PUBLISHED,2011,EUR,MDA,RUR,16.47,16.47,,,
1077,FINPROTECTION_CATA_TOT_10_POP,FPMDA2016,PUBLISHED,2016,EUR,MDA,URB,19.61,19.61,,,
1078,FINPROTECTION_CATA_TOT_10_POP,FPMDG2005,PUBLISHED,2005,AFR,MDG,TOTL,0.77,0.77,,,
1079,FINPROTECTION_CATA_TOT_10_POP,FPMDG2005,PUBLISHED,2005,AFR,MDG,RUR,0.88,0.88,,,
1080,FINPROTECTION_CATA_TOT_10_POP,FPMDG2005,PUBLISHED,2005,AFR,MDG,URB,0.4,0.4,,,
1081,FINPROTECTION_CATA_TOT_10_POP,FPMDV2004,PUBLISHED,2004,SEAR,MDV,TOTL,7.33,7.33,,,
1082,FINPROTECTION_CATA_TOT_10_POP,FPMDV2004,PUBLISHED,2004,SEAR,MDV,RUR,7.81,7.81,,,
1083,FINPROTECTION_CATA_TOT_10_POP,FPMEX2014,PUBLISHED,2014,AMR,MEX,URB,2.27,2.27,,,
1084,FINPROTECTION_CATA_TOT_10_POP,FPMKD1996,PUBLISHED,1996,EUR,MKD,TOTL,1.91,1.91,,,
1085,FINPROTECTION_CATA_TOT_10_POP,FPMKD1996,PUBLISHED,1996,EUR,MKD,RUR,1.16,1.16,,,
1086,FINPROTECTION_CATA_TOT_10_POP,FPMKD1996,PUBLISHED,1996,EUR,MKD,URB,2.44,2.44,,,
1087,FINPROTECTION_CATA_TOT_10_POP,FPMKD1998,PUBLISHED,1998,EUR,MKD,TOTL,1.42,1.42,,,
1088,FINPROTECTION_CATA_TOT_10_POP,FPMKD1998,PUBLISHED,1998,EUR,MKD,RUR,1.18,1.18,,,
1089,FINPROTECTION_CATA_TOT_10_POP,FPMKD2004,PUBLISHED,2004,EUR,MKD,RUR,8.4,8.4,,,
1090,FINPROTECTION_CATA_TOT_10_POP,FPMKD2004,PUBLISHED,2004,EUR,MKD,URB,6.27,6.27,,,
1091,FINPROTECTION_CATA_TOT_10_POP,FPMKD2006,PUBLISHED,2006,EUR,MKD,TOTL,7.84,7.84,,,
1092,FINPROTECTION_CATA_TOT_10_POP,FPMKD2006,PUBLISHED,2006,EUR,MKD,RUR,9.91,9.91,,,
1093,FINPROTECTION_CATA_TOT_10_POP,FPMKD2006,PUBLISHED,2006,EUR,MKD,URB,6.62,6.62,,,
1094,FINPROTECTION_CATA_TOT_10_POP,FPMLI1994,PUBLISHED,1994,AFR,MLI,TOTL,7.02,7.02,,,
1095,FINPROTECTION_CATA_TOT_10_POP,FPMLI1994,PUBLISHED,1994,AFR,MLI,RUR,6.82,6.82,,,
1096,FINPROTECTION_CATA_TOT_10_POP,FPMLI2013,PUBLISHED,2013,AFR,MLI,RUR,4.92,4.92,,,
1097,FINPROTECTION_CATA_TOT_10_POP,FPMLI2013,PUBLISHED,2013,AFR,MLI,URB,2.03,2.03,,,
1098,FINPROTECTION_CATA_TOT_10_POP,FPMLI2015,PUBLISHED,2015,AFR,MLI,TOTL,3.43,3.43,,,
1099,FINPROTECTION_CATA_TOT_10_POP,FPMLI2015,PUBLISHED,2015,AFR,MLI,RUR,3.78,3.78,,,
1100,FINPROTECTION_CATA_TOT_10_POP,FPMLI2015,PUBLISHED,2015,AFR,MLI,URB,2.35,2.35,,,
1101,FINPROTECTION_CATA_TOT_10_POP,FPMLT2010,PUBLISHED,2010,EUR,MLT,TOTL,15.93,15.93,,,
1102,FINPROTECTION_CATA_TOT_10_POP,FPMLT2010,PUBLISHED,2010,EUR,MLT,RUR,17.47,17.47,,,
1103,FINPROTECTION_CATA_TOT_10_POP,FPMNE2008,PUBLISHED,2008,EUR,MNE,RUR,6.71,6.71,,,
1104,FINPROTECTION_CATA_TOT_10_POP,FPMNE2008,PUBLISHED,2008,EUR,MNE,URB,6.95,6.95,,,
1105,FINPROTECTION_CATA_TOT_10_POP,FPMNE2010,PUBLISHED,2010,EUR,MNE,TOTL,7.03,7.03,,,
1106,FINPROTECTION_CATA_TOT_10_POP,FPMNE2010,PUBLISHED,2010,EUR,MNE,RUR,4.98,4.98,,,
1107,FINPROTECTION_CATA_TOT_10_POP,FPMNE2010,PUBLISHED,2010,EUR,MNE,URB,8.14,8.14,,,
1108,FINPROTECTION_CATA_TOT_10_POP,FPMNE2012,PUBLISHED,2012,EUR,MNE,TOTL,7.78,7.78,,,
1109,FINPROTECTION_CATA_TOT_10_POP,FPMNE2012,PUBLISHED,2012,EUR,MNE,RUR,7.81,7.81,,,
1110,FINPROTECTION_CATA_TOT_10_POP,FPMNG2007,PUBLISHED,2007,WPR,MNG,RUR,1.07,1.07,,,
1111,FINPROTECTION_CATA_TOT_10_POP,FPMNG2007,PUBLISHED,2007,WPR,MNG,URB,1.35,1.35,,,
1112,FINPROTECTION_CATA_TOT_10_POP,FPMNG2011,PUBLISHED,2011,WPR,MNG,TOTL,1.7,1.7,,,
1113,FINPROTECTION_CATA_TOT_10_POP,FPMNG2011,PUBLISHED,2011,WPR,MNG,RUR,1.7,1.7,,,
1114,FINPROTECTION_CATA_TOT_10_POP,FPMNG2011,PUBLISHED,2011,WPR,MNG,URB,1.7,1.7,,,
1115,FINPROTECTION_CATA_TOT_10_POP,FPMNG2014,PUBLISHED,2014,WPR,MNG,TOTL,2.36,2.36,,,
1116,FINPROTECTION_CATA_TOT_10_POP,FPMNG2014,PUBLISHED,2014,WPR,MNG,RUR,4.32,4.32,,,
1117,FINPROTECTION_CATA_TOT_10_POP,FPMRT2004,PUBLISHED,2004,AFR,MRT,TOTL,10.54,10.54,,,
1118,FINPROTECTION_CATA_TOT_10_POP,FPMWI1997,PUBLISHED,1997,AFR,MWI,URB,6.45,6.45,,,
1119,FINPROTECTION_CATA_TOT_10_POP,FPMYS1993,PUBLISHED,1993,WPR,MYS,RUR,1.36,1.36,,,
1120,FINPROTECTION_CATA_TOT_10_POP,FPMYS1993,PUBLISHED,1993,WPR,MYS,URB,2.04,2.04,,,
1121,FINPROTECTION_CATA_TOT_10_POP,FPMYS2004,PUBLISHED,2004,WPR,MYS,TOTL,0.74,0.74,,,
1122,FINPROTECTION_CATA_TOT_10_POP,FPMYS2004,PUBLISHED,2004,WPR,MYS,RUR,0.49,0.49,,,
1123,FINPROTECTION_CATA_TOT_10_POP,FPMYS2004,PUBLISHED,2004,WPR,MYS,URB,0.88,0.88,,,
1124,FINPROTECTION_CATA_TOT_10_POP,FPNER2005,PUBLISHED,2005,AFR,NER,TOTL,3.74,3.74,,,
1125,FINPROTECTION_CATA_TOT_10_POP,FPNER2005,PUBLISHED,2005,AFR,NER,RUR,3.18,3.18,,,
1126,FINPROTECTION_CATA_TOT_10_POP,FPNIC1998,PUBLISHED,1998,AMR,NIC,TOTL,12.35,12.35,,,
1127,FINPROTECTION_CATA_TOT_10_POP,FPNIC1998,PUBLISHED,1998,AMR,NIC,RUR,13.86,13.86,,,
1128,FINPROTECTION_CATA_TOT_10_POP,FPNIC1998,PUBLISHED,1998,AMR,NIC,URB,11.07,11.07,,,
1129,FINPROTECTION_CATA_TOT_10_POP,FPNIC2009,PUBLISHED,2009,AMR,NIC,TOTL,16.18,16.18,,,
1130,FINPROTECTION_CATA_TOT_10_POP,FPNPL1995,PUBLISHED,1995,SEAR,NPL,TOTL,5.63,5.63,,,
1131,FINPROTECTION_CATA_TOT_10_POP,FPPAK1991,PUBLISHED,1991,EMR,PAK,URB,4.23,4.23,,,
1132,FINPROTECTION_CATA_TOT_10_POP,FPPAK2001,PUBLISHED,2001,EMR,PAK,TOTL,5.96,5.96,,,
1133,FINPROTECTION_CATA_TOT_10_POP,FPPAK2010,PUBLISHED,2010,EMR,PAK,URB,1.89,1.89,,,
1134,FINPROTECTION_CATA_TOT_10_POP,FPPAK2013,PUBLISHED,2013,EMR,PAK,TOTL,5.61,5.61,,,
1135,FINPROTECTION_CATA_TOT_10_POP,FPPAK2013,PUBLISHED,2013,EMR,PAK,RUR,6.94,6.94,,,
1136,FINPROTECTION_CATA_TOT_10_POP,FPPAK2013,PUBLISHED,2013,EMR,PAK,URB,3.14,3.14,,,
