,GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,Display Value,Numeric,Low,High,Comments
301,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,MCO,No,,,,
302,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,MDA,No,,,,
303,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,MDG,No,,,,
304,NCD_CCS_rheumreg,PUBLISHED,2019,SEAR,MDV,Yes,,,,
305,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,MEX,No,,,,
306,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,MHL,Yes,,,,
307,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,MKD,Don't know,,,,
308,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,MLI,No,,,,
309,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,MLT,No,,,,
310,NCD_CCS_rheumreg,PUBLISHED,2019,SEAR,MMR,Yes,,,,
311,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,MNE,No,,,,
312,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,MNG,No,,,,
313,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,MOZ,Yes,,,,
314,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,MRT,No,,,,
315,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,MUS,No,,,,
316,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,MWI,Yes,,,,
317,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,MYS,No,,,,
318,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,NAM,No,,,,
319,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,NER,No,,,,
320,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,NGA,No,,,,
321,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,NIC,No,,,,
322,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,NIU,Yes,,,,
323,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,NLD,No,,,,
324,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,NOR,Yes,,,,
325,NCD_CCS_rheumreg,PUBLISHED,2019,SEAR,NPL,No,,,,
