,GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,EDUCATIONLEVEL,RESIDENCEAREATYPE,WEALTHQUINTILE,DHSMICSGEOREGION,Display Value,Numeric,Low,High,Comments
1007,cci,EQ_MICS,PUBLISHED,2006,AFR,CIV,,,,CIVMICS200610,No data,,,,Not calculated.
1008,cci,EQ_MICS,PUBLISHED,2006,AFR,CIV,,,,CIVMICS200611,No data,,,,Not calculated.
1009,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,,CIVDHS201107,29.5,29.548579999999998,,,
1010,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,WQ1,,29.8,29.826220000000003,,,
1011,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,,CIVDHS201110,30.2,30.239729999999998,,,
1012,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,,CIVDHS201101,36.2,36.1757,,,
1013,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,RUR,,,36.4,36.42633,,,
1014,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,NHLM,,,,38.2,38.150220000000004,,,
1015,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,WQ2,,38.9,38.90828,,,
1016,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,,CIVDHS201108,38.9,38.94342,,,
1017,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,,CIVDHS201104,39.6,39.55368,,,
1018,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,,CIVDHS201105,40.0,40.017309999999995,,,
1019,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,,CIVDHS201106,41.4,41.38463,,,
1020,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,WQ3,,41.9,41.86327,,,
1021,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,,CIVDHS201103,43.6,43.59068,,,
1022,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,PRLM,,,,50.6,50.594440000000006,,,
1023,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,,CIVDHS201109,51.1,51.05722,,,
1024,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,,CIVDHS201102,51.8,51.8209,,,
1025,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,WQ4,,53.5,53.47405,,,
1026,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,URB,,,55.6,55.5874,,,
1027,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,SHLM,,,,59.5,59.48275,,,
1028,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,WQ5,,60.2,60.220169999999996,,,
1029,cci,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,,CIVDHS201111,61.4,61.44706,,,
1030,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,,CIVMICS201605,34.0,34.000640000000004,,,
1031,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,,CIVMICS201607,36.4,36.39822,,,
1032,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,WQ1,,37.2,37.18253,,,
1033,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,WQ2,,41.3,41.254329999999996,,,
1034,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,RUR,,,41.8,41.763259999999995,,,
1035,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,NHLM,,,,42.6,42.61374,,,
1036,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,,CIVMICS201608,43.2,43.20023,,,
1037,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,,CIVMICS201604,44.2,44.18575,,,
1038,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,,CIVMICS201610,44.6,44.62604,,,
1039,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,,CIVMICS201606,47.2,47.15542,,,
1040,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,WQ3,,47.6,47.623,,,
1041,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,,CIVMICS201609,49.3,49.273379999999996,,,
1042,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,,CIVMICS201601,49.8,49.821490000000004,,,
1043,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,PRLM,,,,49.9,49.890609999999995,,,
1044,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,,CIVMICS201602,51.5,51.450790000000005,,,
1045,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,,CIVMICS201603,52.5,52.52443,,,
1046,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,URB,,,56.7,56.685340000000004,,,
1047,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,WQ4,,58.6,58.60046,,,
1048,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,,CIVMICS201611,59.2,59.1864,,,
1049,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,SHLM,,,,62.6,62.6143,,,
1050,cci,EQ_MICS,PUBLISHED,2016,AFR,CIV,,,WQ5,,64.2,64.2224,,,
1051,cci,EQ_DHS,PUBLISHED,1998,AFR,CMR,NHLM,,,,20.9,20.852529999999998,,,
1052,cci,EQ_DHS,PUBLISHED,1998,AFR,CMR,,,,CMRDHS199801,22.6,22.56639,,,
1053,cci,EQ_DHS,PUBLISHED,1998,AFR,CMR,,,WQ1,,24.6,24.57997,,,
1054,cci,EQ_DHS,PUBLISHED,1998,AFR,CMR,,,WQ2,,28.0,28.03785,,,
1055,cci,EQ_DHS,PUBLISHED,1998,AFR,CMR,,RUR,,,34.3,34.33252,,,
1056,cci,EQ_DHS,PUBLISHED,1998,AFR,CMR,,,WQ3,,41.7,41.69818,,,
1057,cci,EQ_DHS,PUBLISHED,1998,AFR,CMR,,,,CMRDHS199802,43.3,43.280159999999995,,,
1058,cci,EQ_DHS,PUBLISHED,1998,AFR,CMR,PRLM,,,,44.6,44.58383,,,
1059,cci,EQ_DHS,PUBLISHED,1998,AFR,CMR,,,WQ4,,51.7,51.69921,,,
1060,cci,EQ_DHS,PUBLISHED,1998,AFR,CMR,,URB,,,53.0,52.97922,,,
1061,cci,EQ_DHS,PUBLISHED,1998,AFR,CMR,,,,CMRDHS199804,53.2,53.22841999999999,,,
1062,cci,EQ_DHS,PUBLISHED,1998,AFR,CMR,,,,CMRDHS199803,53.6,53.60395,,,
1063,cci,EQ_DHS,PUBLISHED,1998,AFR,CMR,SHLM,,,,55.1,55.050909999999995,,,
1064,cci,EQ_DHS,PUBLISHED,1998,AFR,CMR,,,WQ5,,58.0,58.02933,,,
1065,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,CMRDHS200407,26.2,26.16947,,,
1066,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,NHLM,,,,26.7,26.734920000000002,,,
1067,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,WQ1,,30.7,30.698059999999998,,,
1068,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,CMRDHS200405,31.0,30.96955,,,
1069,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,WQ2,,36.7,36.67908,,,
1070,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,RUR,,,37.8,37.77995,,,
1071,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,CMRDHS200401,38.1,38.11738,,,
1072,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,CMRDHS200404,39.9,39.88288,,,
1073,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,PRLM,,,,48.4,48.373870000000004,,,
1074,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,WQ3,,49.6,49.58421,,,
1075,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,CMRDHS200402,49.6,49.57417,,,
1076,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,CMRDHS200410,52.2,52.16442,,,
1077,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,CMRDHS200411,52.3,52.33382,,,
1078,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,WQ4,,57.0,56.99831999999999,,,
1079,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,CMRDHS200409,57.0,56.97385,,,
1080,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,URB,,,57.3,57.322430000000004,,,
1081,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,CMRDHS200408,58.9,58.921240000000004,,,
1082,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,CMRDHS200406,59.0,58.973769999999995,,,
1083,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,SHLM,,,,62.0,61.9689,,,
1084,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,CMRDHS200403,64.9,64.87584,,,
1085,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,CMRDHS200412,64.9,64.88588,,,
1086,cci,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,WQ5,,65.5,65.52911999999999,,,
1087,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,WQ1,,No data,,,,Not calculated.
1088,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,WQ2,,No data,,,,Not calculated.
1089,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,WQ3,,No data,,,,Not calculated.
1090,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,WQ4,,No data,,,,Not calculated.
1091,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,WQ5,,No data,,,,Not calculated.
1092,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,NHLM,,,,No data,,,,Not calculated.
1093,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,PRLM,,,,No data,,,,Not calculated.
1094,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,SHLM,,,,No data,,,,Not calculated.
1095,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,RUR,,,No data,,,,Not calculated.
1096,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,URB,,,No data,,,,Not calculated.
1097,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,,CMRMICS200601,No data,,,,Not calculated.
1098,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,,CMRMICS200602,No data,,,,Not calculated.
1099,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,,CMRMICS200603,No data,,,,Not calculated.
1100,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,,CMRMICS200604,No data,,,,Not calculated.
1101,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,,CMRMICS200605,No data,,,,Not calculated.
1102,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,,CMRMICS200606,No data,,,,Not calculated.
1103,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,,CMRMICS200607,No data,,,,Not calculated.
1104,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,,CMRMICS200608,No data,,,,Not calculated.
1105,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,,CMRMICS200609,No data,,,,Not calculated.
1106,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,,CMRMICS200610,No data,,,,Not calculated.
1107,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,,CMRMICS200611,No data,,,,Not calculated.
1108,cci,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,,CMRMICS200612,No data,,,,Not calculated.
1109,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,WQ1,,23.7,23.661179999999998,,,
1110,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,NHLM,,,,27.0,26.97372,,,
1111,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,,CMRDHS201105,27.4,27.401090000000003,,,
1112,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,,CMRDHS201107,30.4,30.403209999999998,,,
1113,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,RUR,,,39.2,39.23325,,,
1114,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,,CMRDHS201104,41.9,41.85406,,,
1115,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,WQ2,,43.0,42.98271,,,
1116,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,,CMRDHS201101,46.8,46.81772,,,
1117,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,PRLM,,,,47.5,47.48988,,,
1118,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,WQ3,,52.3,52.277879999999996,,,
1119,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,,CMRDHS201102,53.4,53.3624,,,
1120,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,,CMRDHS201110,54.6,54.62455,,,
1121,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,,CMRDHS201109,56.0,56.025859999999994,,,
1122,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,WQ4,,58.3,58.33363000000001,,,
1123,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,URB,,,58.5,58.46252,,,
1124,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,,CMRDHS201111,58.7,58.7409,,,
1125,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,,CMRDHS201103,60.6,60.58899,,,
1126,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,,CMRDHS201106,61.3,61.29361,,,
1127,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,,CMRDHS201112,61.8,61.75666,,,
1128,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,SHLM,,,,62.6,62.61401,,,
1129,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,WQ5,,65.6,65.61803,,,
1130,cci,EQ_DHS,PUBLISHED,2011,AFR,CMR,,,,CMRDHS201108,68.4,68.4191,,,
1131,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,WQ1,,30.3,30.289279999999998,,,
1132,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,,CMRMICS201405,32.1,32.062129999999996,,,
1133,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,NHLM,,,,33.5,33.54039,,,
1134,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,,CMRMICS201407,41.3,41.30597,,,
1135,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,RUR,,,43.6,43.55134,,,
1136,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,WQ2,,44.3,44.28416,,,
1137,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,,CMRMICS201401,49.7,49.71604,,,
1138,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,,CMRMICS201404,50.0,49.95915,,,
1139,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,PRLM,,,,51.4,51.42772,,,
1140,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,WQ3,,55.7,55.72335,,,
1141,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,,CMRMICS201410,55.8,55.82219,,,
1142,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,,CMRMICS201409,57.7,57.72476999999999,,,
1143,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,,CMRMICS201402,59.6,59.555330000000005,,,
1144,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,,CMRMICS201411,60.3,60.340419999999995,,,
1145,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,,CMRMICS201406,61.5,61.548759999999994,,,
1146,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,URB,,,61.7,61.675340000000006,,,
1147,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,WQ4,,62.9,62.94826,,,
1148,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,SHLM,,,,64.7,64.65815,,,
1149,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,,CMRMICS201412,65.3,65.29616,,,
1150,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,,CMRMICS201403,65.9,65.86095,,,
1151,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,,CMRMICS201408,67.0,66.97363,,,
1152,cci,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,WQ5,,69.0,69.01087,,,
1153,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,,CODDHS200704,30.4,30.426709999999996,,,
1154,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,WQ1,,32.6,32.55704,,,
1155,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,NHLM,,,,32.7,32.67172,,,
1156,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,,CODDHS200705,34.9,34.87151,,,
1157,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,,CODDHS200711,36.0,35.98328,,,
1158,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,RUR,,,36.2,36.17536,,,
1159,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,WQ2,,36.7,36.694959999999995,,,
1160,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,,CODDHS200710,36.8,36.758720000000004,,,
1161,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,,CODDHS200709,37.6,37.57627,,,
1162,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,WQ3,,38.8,38.83295,,,
1163,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,PRLM,,,,38.9,38.86797,,,
1164,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,,CODDHS200707,39.1,39.138870000000004,,,
1165,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,,CODDHS200708,45.7,45.67411,,,
1166,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,WQ4,,46.3,46.31353,,,
1167,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,,CODDHS200703,46.9,46.8877,,,
1168,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,URB,,,49.9,49.92025,,,
1169,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,SHLM,,,,50.4,50.44444,,,
1170,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,,CODDHS200702,55.7,55.732980000000005,,,
1171,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,WQ5,,57.1,57.14427,,,
1172,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,,CODDHS200706,58.0,58.041959999999996,,,
1173,cci,EQ_DHS,PUBLISHED,2007,AFR,COD,,,,CODDHS200701,60.0,59.97744,,,
1174,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,CODMICS201004,34.4,34.388459999999995,,,
1175,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,CODMICS201007,34.8,34.820029999999996,,,
1176,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,WQ1,,35.4,35.440090000000005,,,
1177,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,NHLM,,,,37.0,36.9929,,,
1178,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,CODMICS201011,38.8,38.80446,,,
1179,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,CODMICS201010,38.9,38.93679,,,
1180,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,CODMICS201009,39.1,39.14946,,,
1181,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,CODMICS201005,39.9,39.87961,,,
1182,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,WQ2,,40.3,40.30728,,,
1183,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,CODMICS201008,40.5,40.48809,,,
1184,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,RUR,,,40.7,40.71938,,,
1185,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,WQ3,,40.9,40.90007,,,
1186,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,PRLM,,,,41.1,41.08483,,,
1187,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,WQ4,,48.3,48.3114,,,
1188,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,CODMICS201002,49.2,49.200520000000004,,,
1189,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,CODMICS201003,51.4,51.374109999999995,,,
1190,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,SHLM,,,,52.2,52.233090000000004,,,
1191,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,URB,,,52.5,52.527269999999994,,,
1192,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,CODMICS201006,54.9,54.90498,,,
1193,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,WQ5,,56.3,56.28426999999999,,,
1194,cci,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,CODMICS201001,56.8,56.83489,,,
1195,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,WQ1,,38.1,38.05498,,,
1196,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,,CODDHS201304,39.0,38.98795,,,
1197,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,NHLM,,,,40.5,40.52609,,,
1198,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,,CODDHS201307,41.4,41.4474,,,
1199,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,PRLM,,,,42.3,42.28944,,,
1200,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,WQ2,,42.6,42.57594,,,
1201,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,,CODDHS201310,42.8,42.79116,,,
1202,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,RUR,,,43.2,43.18889,,,
1203,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,,CODDHS201306,44.3,44.277359999999994,,,
1204,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,WQ3,,45.8,45.79971,,,
1205,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,,CODDHS201305,46.9,46.92738,,,
1206,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,,CODDHS201302,48.0,47.95833,,,
1207,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,,CODDHS201308,48.2,48.23832,,,
1208,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,WQ4,,52.5,52.51493000000001,,,
1209,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,,CODDHS201311,52.8,52.75671,,,
1210,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,,CODDHS201309,54.8,54.77215,,,
1211,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,URB,,,55.6,55.57338000000001,,,
1212,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,SHLM,,,,55.9,55.93295,,,
1213,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,,CODDHS201303,58.5,58.54095,,,
1214,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,WQ5,,59.8,59.75291,,,
1215,cci,EQ_DHS,PUBLISHED,2013,AFR,COD,,,,CODDHS201301,61.3,61.27221,,,
1216,cci,EQ_DHS,PUBLISHED,2005,AFR,COG,NHLM,,,,35.1,35.12016,,,
1217,cci,EQ_DHS,PUBLISHED,2005,AFR,COG,,,WQ1,,39.3,39.309490000000004,,,
1218,cci,EQ_DHS,PUBLISHED,2005,AFR,COG,,,,COGDHS200504,42.8,42.84853,,,
1219,cci,EQ_DHS,PUBLISHED,2005,AFR,COG,,RUR,,,44.1,44.05082,,,
1220,cci,EQ_DHS,PUBLISHED,2005,AFR,COG,,,,COGDHS200503,45.7,45.7127,,,
1221,cci,EQ_DHS,PUBLISHED,2005,AFR,COG,PRLM,,,,46.2,46.233670000000004,,,
1222,cci,EQ_DHS,PUBLISHED,2005,AFR,COG,,,WQ2,,47.1,47.14965,,,
1223,cci,EQ_DHS,PUBLISHED,2005,AFR,COG,,,WQ3,,53.5,53.53174,,,
1224,cci,EQ_DHS,PUBLISHED,2005,AFR,COG,,,,COGDHS200502,55.2,55.24881,,,
1225,cci,EQ_DHS,PUBLISHED,2005,AFR,COG,SHLM,,,,57.3,57.25127,,,
1226,cci,EQ_DHS,PUBLISHED,2005,AFR,COG,,,WQ4,,59.0,59.02231999999999,,,
1227,cci,EQ_DHS,PUBLISHED,2005,AFR,COG,,URB,,,59.3,59.32926,,,
1228,cci,EQ_DHS,PUBLISHED,2005,AFR,COG,,,,COGDHS200501,62.2,62.16865,,,
1229,cci,EQ_DHS,PUBLISHED,2005,AFR,COG,,,WQ5,,62.9,62.945980000000006,,,
1230,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,,COGDHS201106,39.3,39.33538,,,
1231,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,NHLM,,,,44.0,44.03413,,,
1232,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,,COGDHS201101,45.1,45.10342,,,
1233,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,WQ1,,45.7,45.69247,,,
1234,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,,COGDHS201104,45.7,45.696020000000004,,,
1235,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,,COGDHS201108,48.1,48.05046,,,
1236,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,,COGDHS201109,48.5,48.53046,,,
1237,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,RUR,,,48.9,48.92727,,,
1238,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,,COGDHS201103,49.8,49.81143,,,
1239,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,,COGDHS201110,50.7,50.68962,,,
1240,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,PRLM,,,,51.7,51.73604,,,
1241,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,,COGDHS201107,52.7,52.73655,,,
1242,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,,COGDHS201102,54.2,54.2496,,,
1243,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,WQ2,,55.0,55.02523000000001,,,
1244,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,,COGDHS201105,59.1,59.089259999999996,,,
1245,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,WQ3,,59.5,59.45842,,,
1246,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,,COGDHS201111,62.7,62.69928,,,
1247,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,SHLM,,,,63.4,63.38836,,,
1248,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,URB,,,64.2,64.18085,,,
1249,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,WQ4,,64.8,64.799,,,
1250,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,,COGDHS201112,66.8,66.77209,,,
1251,cci,EQ_DHS,PUBLISHED,2011,AFR,COG,,,WQ5,,70.3,70.30017,,,
1252,cci,EQ_MICS,PUBLISHED,2014,AFR,COG,,,,COGMICS201408,38.6,38.6051,,,
1253,cci,EQ_MICS,PUBLISHED,2014,AFR,COG,,,WQ1,,41.4,41.433679999999995,,,
1254,cci,EQ_MICS,PUBLISHED,2014,AFR,COG,NHLM,,,,42.8,42.795770000000005,,,
1255,cci,EQ_MICS,PUBLISHED,2014,AFR,COG,,,,COGMICS201403,43.3,43.34796,,,
1256,cci,EQ_MICS,PUBLISHED,2014,AFR,COG,,,,COGMICS201406,43.7,43.69455,,,
1257,cci,EQ_MICS,PUBLISHED,2014,AFR,COG,,,,COGMICS201409,44.2,44.15129,,,
